t,buy_price
2018-11-27 18:20:02.476612,59939
2018-11-27 18:25:01.816880,59944
2018-11-27 18:30:02.442396,59945
2018-11-27 18:35:01.838588,59945
2018-11-27 18:40:02.262930,59943
2018-11-27 18:45:01.949850,59953
2018-11-27 18:50:02.393639,59953
2018-11-27 18:55:01.926478,59948
2018-11-27 19:00:01.549746,59948
2018-11-27 19:05:02.290841,59940
2018-11-27 19:10:01.821352,59940
2018-11-27 19:15:02.429669,59954
2018-11-27 19:20:02.311983,59925
2018-11-27 19:25:01.983537,59925
2018-11-27 19:30:02.381102,59925
2018-11-27 19:35:01.935910,59927
2018-11-27 19:40:04.828124,59927
2018-11-27 19:45:08.544011,59921
2018-11-27 19:50:01.966836,59921
2018-11-27 19:55:02.341736,59915
2018-11-27 20:00:01.589871,59910
2018-11-27 20:05:02.274812,59910
2018-11-27 20:10:02.314509,59890
2018-11-27 20:15:01.866500,59931
2018-11-27 20:20:02.551260,59931
2018-11-27 20:25:01.908746,59833
2018-11-27 20:30:02.480583,59833
2018-11-27 20:35:02.191204,59784
2018-11-27 20:40:02.073837,59783
2018-11-27 20:45:01.823871,59783
2018-11-27 20:50:01.585983,59792
2018-11-27 20:55:02.236095,59734
2018-11-27 21:00:01.788854,59734
2018-11-27 21:05:02.359073,59747
2018-11-27 21:10:01.756759,59747
2018-11-27 21:15:02.342802,59757
2018-11-27 21:20:01.891906,59767
2018-11-27 21:25:02.321395,59767
2018-11-27 21:30:01.770105,59804
2018-11-27 21:35:01.848495,59798
2018-11-27 21:40:02.383511,59798
2018-11-27 21:45:01.926997,59785
2018-11-27 21:50:02.329277,59785
2018-11-27 21:55:01.896366,59909
2018-11-27 22:00:01.776372,59891
2018-11-27 22:05:02.474082,59891
2018-11-27 22:10:01.743349,59880
2018-11-27 22:15:02.282740,59842
2018-11-27 22:20:01.901329,59842
2018-11-27 22:25:01.784931,59786
2018-11-27 22:30:02.322331,59786
2018-11-27 22:35:01.861314,59771
2018-11-27 22:40:02.299362,59773
2018-11-27 22:45:01.980702,59773
2018-11-27 22:50:01.911283,59757
2018-11-27 22:55:01.832050,59747
2018-11-27 23:00:02.294229,59747
2018-11-27 23:05:01.606116,59746
2018-11-27 23:10:02.178001,59746
2018-11-27 23:15:01.776579,59733
2018-11-27 23:20:02.308654,59715
2018-11-27 23:25:01.735739,59715
2018-11-27 23:30:02.369370,59719
2018-11-27 23:35:02.292038,59714
2018-11-27 23:40:02.053744,59714
2018-11-27 23:45:01.586270,59746
2018-11-27 23:50:02.063676,59746
2018-11-27 23:55:01.671059,59758
2018-11-28 00:00:02.284946,59771
2018-11-28 00:05:01.688063,59771
2018-11-28 00:10:02.273076,59780
2018-11-28 00:15:02.445599,59792
2018-11-28 00:20:02.101518,59792
2018-11-28 00:25:01.573637,59794
2018-11-28 00:30:02.221558,59794
2018-11-28 00:35:02.050211,59789
2018-11-28 00:40:01.592341,59800
2018-11-28 00:45:02.212730,59800
2018-11-28 00:50:01.873829,59798
2018-11-28 00:55:02.520422,59793
2018-11-28 01:00:02.057574,59793
2018-11-28 01:05:01.707164,59778
2018-11-28 01:10:02.286689,59778
2018-11-28 01:15:01.899966,59778
2018-11-28 01:20:02.464931,59793
2018-11-28 01:25:02.094963,59793
2018-11-28 01:30:01.768901,59791
2018-11-28 01:35:02.540721,59774
2018-11-28 01:40:02.202016,59774
2018-11-28 01:45:01.718897,59771
2018-11-28 01:50:02.331579,59771
2018-11-28 01:55:02.153843,59761
2018-11-28 02:00:01.720035,59769
2018-11-28 02:05:02.538810,59769
2018-11-28 02:10:02.023383,59799
2018-11-28 02:15:01.686253,59780
2018-11-28 02:20:02.531646,59780
2018-11-28 02:25:02.201018,59784
2018-11-28 02:30:01.686069,59784
2018-11-28 02:35:02.222025,59834
2018-11-28 02:40:01.814967,59821
2018-11-28 02:45:02.461149,59821
2018-11-28 02:50:01.764165,59801
2018-11-28 02:55:02.237852,59830
2018-11-28 03:00:01.795943,59830
2018-11-28 03:05:02.465973,59830
2018-11-28 03:10:01.916551,59830
2018-11-28 03:15:01.585856,59830
2018-11-28 03:20:01.733699,59827
2018-11-28 03:25:02.158845,59827
2018-11-28 03:30:01.575406,59845
2018-11-28 03:35:01.921327,59842
2018-11-28 03:40:03.232771,59842
2018-11-28 03:45:02.138752,59881
2018-11-28 03:50:01.775864,59881
2018-11-28 03:55:02.420166,59891
2018-11-28 04:00:02.105666,59886
2018-11-28 04:05:01.804653,59886
2018-11-28 04:10:02.449671,59885
2018-11-28 04:15:02.114236,59883
2018-11-28 04:20:01.761946,59883
2018-11-28 04:25:02.481923,59886
2018-11-28 04:30:01.505538,59886
2018-11-28 04:35:02.285726,59886
2018-11-28 04:40:01.933202,59877
2018-11-28 04:45:02.357948,59877
2018-11-28 04:50:01.657106,59883
2018-11-28 04:55:02.260799,59896
2018-11-28 05:00:01.961905,59896
2018-11-28 05:05:01.592311,59897
2018-11-28 05:10:02.228115,59897
2018-11-28 05:15:01.732455,59898
2018-11-28 05:20:02.352983,59899
2018-11-28 05:25:01.928317,59899
2018-11-28 05:30:02.324351,59895
2018-11-28 05:35:01.750560,59891
2018-11-28 05:40:02.230502,59891
2018-11-28 05:45:01.786932,59844
2018-11-28 05:50:02.390139,59844
2018-11-28 05:55:02.000894,59848
2018-11-28 06:00:01.581249,59813
2018-11-28 06:05:01.508337,59813
2018-11-28 06:10:02.364182,59813
2018-11-28 06:15:02.102143,59820
2018-11-28 06:20:01.660610,59820
2018-11-28 06:25:02.467690,59820
2018-11-28 06:30:01.829790,59820
2018-11-28 06:35:02.400543,59830
2018-11-28 06:40:02.315090,59819
2018-11-28 06:45:02.142400,59819
2018-11-28 06:50:01.578404,59834
2018-11-28 06:55:02.161875,59835
2018-11-28 07:00:01.641964,59835
2018-11-28 07:05:02.003601,59833
2018-11-28 07:10:01.505446,59833
2018-11-28 07:15:02.309454,59823
2018-11-28 07:20:01.821203,59801
2018-11-28 07:25:02.199372,59801
2018-11-28 07:30:01.854977,59809
2018-11-28 07:35:02.462464,59792
2018-11-28 07:40:01.939672,59792
2018-11-28 07:45:02.284259,59804
2018-11-28 07:50:01.609651,59804
2018-11-28 07:55:01.913544,59837
2018-11-28 08:00:01.510756,59847
2018-11-28 08:05:02.103174,59847
2018-11-28 08:10:02.655620,59900
2018-11-28 08:15:02.134887,59916
2018-11-28 08:20:02.502191,59916
2018-11-28 08:25:02.098789,59910
2018-11-28 08:30:02.404175,59910
2018-11-28 08:35:01.875579,59893
2018-11-28 08:40:02.286261,59906
2018-11-28 08:45:02.412770,59906
2018-11-28 08:50:01.594065,59932
2018-11-28 08:55:02.041954,59939
2018-11-28 09:00:01.690355,59939
2018-11-28 09:05:01.564911,59939
2018-11-28 09:10:01.755318,59939
2018-11-28 09:15:02.284625,59933
2018-11-28 09:20:01.655061,59933
2018-11-28 09:25:02.171619,59933
2018-11-28 09:30:01.789931,59945
2018-11-28 09:35:01.899086,59921
2018-11-28 09:40:02.243809,59921
2018-11-28 09:45:01.548621,59895
2018-11-28 09:50:02.014488,59895
2018-11-28 09:55:02.533199,59777
2018-11-28 10:00:01.898275,59779
2018-11-28 10:05:02.353907,59779
2018-11-28 10:10:01.994700,59802
2018-11-28 10:15:01.539239,59854
2018-11-28 10:20:01.850098,59854
2018-11-28 10:25:02.404410,59865
2018-11-28 10:30:01.730176,59865
2018-11-28 10:35:02.199495,59890
2018-11-28 10:40:01.643722,59951
2018-11-28 10:45:02.019116,59951
2018-11-28 10:50:01.580411,59973
2018-11-28 10:55:02.141595,59968
2018-11-28 11:00:01.920696,59968
2018-11-28 11:05:02.455962,59973
2018-11-28 11:10:01.923574,59973
2018-11-28 11:15:01.539049,59957
2018-11-28 11:20:02.048205,59965
2018-11-28 11:25:01.586782,59965
2018-11-28 11:30:02.228267,59944
2018-11-28 11:35:01.758917,59941
2018-11-28 11:40:02.215445,59941
2018-11-28 11:45:01.859930,59935
2018-11-28 11:50:02.175635,59935
2018-11-28 11:55:01.838741,59905
2018-11-28 12:00:02.377513,59872
2018-11-28 12:05:02.043875,59872
2018-11-28 12:10:01.518709,59875
2018-11-28 12:15:01.995296,59869
2018-11-28 12:20:02.361206,59869
2018-11-28 12:25:02.079364,59876
2018-11-28 12:30:01.611221,59876
2018-11-28 12:35:01.461857,59876
2018-11-28 12:40:01.934036,59876
2018-11-28 12:45:02.369378,59876
2018-11-28 12:50:02.067870,59894
2018-11-28 12:55:02.442429,59909
2018-11-28 13:00:02.071943,59909
2018-11-28 13:05:01.524582,59928
2018-11-28 13:10:01.957283,59928
2018-11-28 13:15:01.637858,59944
2018-11-28 13:20:02.062967,59926
2018-11-28 13:25:01.533622,59926
2018-11-28 13:30:02.097459,59850
2018-11-28 13:35:01.714237,59852
2018-11-28 13:40:02.182070,59852
2018-11-28 13:45:01.584778,59847
2018-11-28 13:50:01.991646,59847
2018-11-28 13:55:02.409538,59832
2018-11-28 14:00:02.119095,59836
2018-11-28 14:05:01.904953,59836
2018-11-28 14:10:01.497227,59816
2018-11-28 14:15:02.415737,59753
2018-11-28 14:20:02.061123,59753
2018-11-28 14:25:01.556572,59740
2018-11-28 14:30:02.089404,59740
2018-11-28 14:35:01.663426,59757
2018-11-28 14:40:02.050396,59766
2018-11-28 14:45:02.437772,59766
2018-11-28 14:50:02.178287,59768
2018-11-28 14:55:02.650089,59767
2018-11-28 15:00:02.276352,59767
2018-11-28 15:05:01.796662,59744
2018-11-28 15:10:02.508194,59744
2018-11-28 15:15:02.004726,59758
2018-11-28 15:20:02.519958,59765
2018-11-28 15:25:01.926943,59765
2018-11-28 15:30:02.630945,59743
2018-11-28 15:35:02.169076,59682
2018-11-28 15:40:02.090562,59682
2018-11-28 15:45:01.554128,59652
2018-11-28 15:50:02.343914,59652
2018-11-28 15:55:01.797030,59660
2018-11-28 16:00:02.419725,59661
2018-11-28 16:05:01.781735,59661
2018-11-28 16:10:02.233417,59668
2018-11-28 16:15:01.967236,59671
2018-11-28 16:20:01.845625,59671
2018-11-28 16:25:02.217705,59676
2018-11-28 16:30:01.722077,59676
2018-11-28 16:35:01.561303,59716
2018-11-28 16:40:02.220019,59799
2018-11-28 16:45:01.828024,59799
2018-11-28 16:50:02.493830,59909
2018-11-28 16:55:02.067233,59927
2018-11-28 17:00:02.442182,59927
2018-11-28 17:05:02.016040,59927
2018-11-28 17:10:01.900557,59927
2018-11-28 17:15:02.455487,59936
2018-11-28 17:20:01.980600,59939
2018-11-28 17:25:01.652014,59939
2018-11-28 17:30:02.338230,59942
2018-11-28 17:35:02.122365,59923
2018-11-28 17:40:01.595416,59923
2018-11-28 17:45:02.475971,59869
2018-11-28 17:50:02.129734,59869
2018-11-28 17:55:01.777488,59879
2018-11-28 18:00:02.228887,59895
2018-11-28 18:05:01.802224,59895
2018-11-28 18:10:02.511033,59917
2018-11-28 18:15:02.483745,59918
2018-11-28 18:20:01.944808,59918
2018-11-28 18:25:01.882531,59903
2018-11-28 18:30:02.333235,59903
2018-11-28 18:35:01.977249,59880
2018-11-28 18:40:01.751954,59887
2018-11-28 18:45:01.564931,59887
2018-11-28 18:50:02.392483,59912
2018-11-28 18:55:02.561570,59907
2018-11-28 19:00:02.367999,59907
2018-11-28 19:05:01.955336,59870
2018-11-28 19:10:02.104958,59870
2018-11-28 19:15:01.737090,59848
2018-11-28 19:20:02.483624,59845
2018-11-28 19:25:02.106897,59845
2018-11-28 19:30:01.751885,59806
2018-11-28 19:35:02.453141,59806
2018-11-28 19:40:02.382740,59806
2018-11-28 19:45:01.940271,59786
2018-11-28 19:50:02.276615,59786
2018-11-28 19:55:01.730846,59778
2018-11-28 20:00:02.456120,59778
2018-11-28 20:05:01.892053,59778
2018-11-28 20:10:01.787996,59782
2018-11-28 20:15:02.379593,59772
2018-11-28 20:20:02.071175,59772
2018-11-28 20:25:01.832011,59768
2018-11-28 20:30:02.429167,59768
2018-11-28 20:35:02.024524,59791
2018-11-28 20:40:01.907547,59807
2018-11-28 20:45:02.363888,59807
2018-11-28 20:50:01.870971,59837
2018-11-28 20:55:02.551365,59837
2018-11-28 21:00:01.914712,59837
2018-11-28 21:05:01.650307,59842
2018-11-28 21:10:02.380009,59842
2018-11-28 21:15:02.019926,59847
2018-11-28 21:20:01.673185,59864
2018-11-28 21:25:02.545298,59864
2018-11-28 21:30:01.998288,59831
2018-11-28 21:35:01.572323,59750
2018-11-28 21:40:02.256647,59750
2018-11-28 21:45:01.784640,59697
2018-11-28 21:50:02.498554,59697
2018-11-28 21:55:02.200726,59707
2018-11-28 22:00:01.747601,59701
2018-11-28 22:05:02.635006,59705
2018-11-28 22:10:02.142452,59705
2018-11-28 22:15:01.875536,59705
2018-11-28 22:20:02.315636,59705
2018-11-28 22:25:01.810246,59703
2018-11-28 22:30:02.483678,59717
2018-11-28 22:35:01.998036,59717
2018-11-28 22:40:02.429427,59726
2018-11-28 22:45:02.054320,59822
2018-11-28 22:50:01.618786,59822
2018-11-28 22:55:02.177532,59835
2018-11-28 23:00:01.562389,59835
2018-11-28 23:05:02.363046,59831
2018-11-28 23:10:02.012299,59815
2018-11-28 23:15:01.725273,59815
2018-11-28 23:20:02.224095,59820
2018-11-28 23:25:02.168452,59841
2018-11-28 23:30:01.896728,59841
2018-11-28 23:35:01.673401,59815
2018-11-28 23:40:02.196532,59815
2018-11-28 23:45:02.047121,59815
2018-11-28 23:50:01.622904,59803
2018-11-28 23:55:02.279584,59803
2018-11-29 00:00:01.988712,59732
2018-11-29 00:05:01.710618,59735
2018-11-29 00:10:02.356574,59735
2018-11-29 00:15:02.067178,59721
2018-11-29 00:20:01.627461,59721
2018-11-29 00:25:02.335201,59730
2018-11-29 00:30:01.937389,59723
2018-11-29 00:35:01.582929,59723
2018-11-29 00:40:02.278829,59728
2018-11-29 00:45:02.034775,59727
2018-11-29 00:50:02.395776,59727
2018-11-29 00:55:01.933052,59773
2018-11-29 01:00:01.802353,59773
2018-11-29 01:05:02.264966,59757
2018-11-29 01:10:01.804625,59759
2018-11-29 01:15:02.306802,59759
2018-11-29 01:20:02.047560,59768
2018-11-29 01:25:02.187284,59762
2018-11-29 01:30:01.789116,59762
2018-11-29 01:35:01.642862,59787
2018-11-29 01:40:02.412071,59787
2018-11-29 01:45:01.903390,59783
2018-11-29 01:50:01.749013,59766
2018-11-29 01:55:02.453047,59766
2018-11-29 02:00:02.045856,59767
2018-11-29 02:05:01.642315,59798
2018-11-29 02:10:03.370843,59798
2018-11-29 02:15:02.495847,59816
2018-11-29 02:20:02.175880,59816
2018-11-29 02:25:01.666964,59820
2018-11-29 02:30:02.640539,59843
2018-11-29 02:35:02.086649,59843
2018-11-29 02:40:02.502573,59855
2018-11-29 02:45:01.997471,59848
2018-11-29 02:50:02.500896,59848
2018-11-29 02:55:02.237006,59832
2018-11-29 03:00:01.977726,59832
2018-11-29 03:05:01.868153,59846
2018-11-29 03:10:02.460185,59843
2018-11-29 03:15:02.067955,59843
2018-11-29 03:20:01.903137,59841
2018-11-29 03:25:01.868635,59836
2018-11-29 03:30:02.528591,59836
2018-11-29 03:35:02.178090,59779
2018-11-29 03:40:01.594978,59779
2018-11-29 03:45:02.382950,59795
2018-11-29 03:50:01.870474,59825
2018-11-29 03:55:02.298729,59825
2018-11-29 04:00:01.950584,59848
2018-11-29 04:05:01.953162,59848
2018-11-29 04:10:02.336115,59843
2018-11-29 04:15:02.009606,59833
2018-11-29 04:20:01.547972,59833
2018-11-29 04:25:02.262271,59840
2018-11-29 04:30:01.591931,59840
2018-11-29 04:35:01.947464,59887
2018-11-29 04:40:02.372472,59916
2018-11-29 04:45:01.774031,59916
2018-11-29 04:50:02.294103,59889
2018-11-29 04:55:01.682267,59860
2018-11-29 05:00:01.987897,59860
2018-11-29 05:05:02.474024,59810
2018-11-29 05:10:01.781950,59810
2018-11-29 05:15:02.352039,59789
2018-11-29 05:20:01.815621,59754
2018-11-29 05:25:02.427076,59754
2018-11-29 05:30:02.134394,59697
2018-11-29 05:35:01.813213,59719
2018-11-29 05:40:02.320185,59719
2018-11-29 05:45:01.698898,59739
2018-11-29 05:50:02.143449,59739
2018-11-29 05:55:02.191393,59742
2018-11-29 06:00:01.803373,59786
2018-11-29 06:05:02.307896,59786
2018-11-29 06:10:01.948859,59790
2018-11-29 06:15:01.668791,59805
2018-11-29 06:20:02.174732,59805
2018-11-29 06:25:01.888316,59842
2018-11-29 06:30:02.262492,59842
2018-11-29 06:35:01.852225,59896
2018-11-29 06:40:02.233020,59871
2018-11-29 06:45:01.642011,59871
2018-11-29 06:50:02.197793,59871
2018-11-29 06:55:02.360870,59834
2018-11-29 07:00:01.732816,59834
2018-11-29 07:05:02.334932,59727
2018-11-29 07:10:01.647515,59727
2018-11-29 07:15:02.440114,59716
2018-11-29 07:20:02.006538,59724
2018-11-29 07:25:01.557155,59724
2018-11-29 07:30:01.950239,59692
2018-11-29 07:35:02.448373,59677
2018-11-29 07:40:01.886063,59677
2018-11-29 07:45:02.058556,59643
2018-11-29 07:50:01.671703,59643
2018-11-29 07:55:02.164726,59660
2018-11-29 08:00:01.599523,59664
2018-11-29 08:05:02.129382,59664
2018-11-29 08:10:02.029720,59693
2018-11-29 08:15:02.702058,59685
2018-11-29 08:20:02.342667,59685
2018-11-29 08:25:02.064995,59697
2018-11-29 08:30:01.483230,59697
2018-11-29 08:35:02.111878,59704
2018-11-29 08:40:01.739599,59705
2018-11-29 08:45:02.239278,59705
2018-11-29 08:50:01.647967,59708
2018-11-29 08:55:02.355589,59701
2018-11-29 09:00:01.951076,59701
2018-11-29 09:05:01.689772,59701
2018-11-29 09:10:01.937934,59701
2018-11-29 09:15:02.340128,59702
2018-11-29 09:20:01.636945,59709
2018-11-29 09:25:02.025216,59709
2018-11-29 09:30:02.346035,59744
2018-11-29 09:35:01.775849,59758
2018-11-29 09:40:02.372903,59758
2018-11-29 09:45:01.757882,59785
2018-11-29 09:50:02.299357,59785
2018-11-29 09:55:01.881132,59786
2018-11-29 10:00:02.310833,59789
2018-11-29 10:05:01.801299,59789
2018-11-29 10:10:01.677296,59790
2018-11-29 10:15:02.329639,59790
2018-11-29 10:20:01.700780,59790
2018-11-29 10:25:02.006921,59790
2018-11-29 10:30:02.392019,59790
2018-11-29 10:35:01.947477,59790
2018-11-29 10:40:02.250518,59790
2018-11-29 10:45:01.745431,59790
2018-11-29 10:50:02.459123,59790
2018-11-29 10:55:01.962786,59790
2018-11-29 11:00:02.409052,59790
2018-11-29 11:05:01.678451,59790
2018-11-29 11:10:02.353106,59875
2018-11-29 11:15:01.892874,59801
2018-11-29 11:20:02.241960,59801
2018-11-29 11:25:01.633967,59773
2018-11-29 11:30:02.017096,59773
2018-11-29 11:35:02.461155,59754
2018-11-29 11:40:01.906826,59736
2018-11-29 11:45:02.238336,59736
2018-11-29 11:50:01.898623,59708
2018-11-29 11:55:02.339440,59700
2018-11-29 12:00:01.898924,59700
2018-11-29 12:05:01.457488,59684
2018-11-29 12:10:01.820220,59684
2018-11-29 12:15:02.181092,59680
2018-11-29 12:20:01.710605,59689
2018-11-29 12:25:01.622214,59689
2018-11-29 12:30:02.003137,59694
2018-11-29 12:35:01.711905,59735
2018-11-29 12:40:02.293978,59735
2018-11-29 12:45:01.899721,59743
2018-11-29 12:50:02.314010,59743
2018-11-29 12:55:01.808838,59765
2018-11-29 13:00:02.133000,59770
2018-11-29 13:05:01.669753,59770
2018-11-29 13:10:02.189517,59775
2018-11-29 13:15:01.892439,59787
2018-11-29 13:20:02.377895,59787
2018-11-29 13:25:01.749709,59815
2018-11-29 13:30:02.097897,59815
2018-11-29 13:35:01.551632,59838
2018-11-29 13:40:02.186050,59827
2018-11-29 13:45:01.611718,59827
2018-11-29 13:50:01.922891,59810
2018-11-29 13:55:01.568248,59755
2018-11-29 14:00:02.167585,59755
2018-11-29 14:05:01.703881,59745
2018-11-29 14:10:01.928485,59745
2018-11-29 14:15:02.352797,59739
2018-11-29 14:20:01.724248,59719
2018-11-29 14:25:02.102467,59719
2018-11-29 14:30:02.471965,59693
2018-11-29 14:35:01.866703,59671
2018-11-29 14:40:02.152780,59671
2018-11-29 14:45:01.734577,59672
2018-11-29 14:50:02.248306,59672
2018-11-29 14:55:02.069373,59607
2018-11-29 15:00:02.446235,59595
2018-11-29 15:05:02.044368,59595
2018-11-29 15:10:02.340089,59591
2018-11-29 15:15:01.998397,59589
2018-11-29 15:20:01.725010,59589
2018-11-29 15:25:01.779276,59582
2018-11-29 15:30:02.366780,59582
2018-11-29 15:35:02.040445,59587
2018-11-29 15:40:01.682086,59586
2018-11-29 15:45:02.131667,59586
2018-11-29 15:50:01.918408,59608
2018-11-29 15:55:02.502485,59725
2018-11-29 16:00:02.045448,59725
2018-11-29 16:05:02.501886,59762
2018-11-29 16:10:02.202215,59762
2018-11-29 16:15:01.548368,59750
2018-11-29 16:20:02.111455,59749
2018-11-29 16:25:02.513606,59749
2018-11-29 16:30:02.085886,59751
2018-11-29 16:35:02.632538,59756
2018-11-29 16:40:02.267317,59756
2018-11-29 16:45:02.197853,59768
2018-11-29 16:50:01.687615,59768
2018-11-29 16:55:02.206989,59741
2018-11-29 17:00:01.574941,59739
2018-11-29 17:05:01.805137,59739
2018-11-29 17:10:02.416971,59789
2018-11-29 17:15:02.027961,59812
2018-11-29 17:20:02.415664,59812
2018-11-29 17:25:01.584492,59834
2018-11-29 17:30:02.131598,59834
2018-11-29 17:35:01.780979,59834
2018-11-29 17:40:02.264927,59825
2018-11-29 17:45:01.581981,59825
2018-11-29 17:50:02.255096,59839
2018-11-29 17:55:01.729789,59852
2018-11-29 18:00:02.089174,59852
2018-11-29 18:05:02.721860,59845
2018-11-29 18:10:02.150015,59845
2018-11-29 18:15:01.529131,59852
2018-11-29 18:20:01.956681,59853
2018-11-29 18:25:02.319217,59853
2018-11-29 18:30:01.956389,59857
2018-11-29 18:35:02.599585,59866
2018-11-29 18:40:02.282666,59866
2018-11-29 18:45:01.771520,59834
2018-11-29 18:50:02.234152,59834
2018-11-29 18:55:01.689895,59705
2018-11-29 19:00:02.246119,59781
2018-11-29 19:05:01.690790,59781
2018-11-29 19:10:02.261875,59786
2018-11-29 19:15:01.960297,59786
2018-11-29 19:20:02.389765,59786
2018-11-29 19:25:01.955272,59791
2018-11-29 19:30:02.341921,59791
2018-11-29 19:35:01.617543,59789
2018-11-29 19:40:02.186283,59766
2018-11-29 19:45:01.556846,59766
2018-11-29 19:50:02.078767,59774
2018-11-29 19:55:01.823978,59704
2018-11-29 20:00:02.348785,59704
2018-11-29 20:05:01.861739,59694
2018-11-29 20:10:02.413537,59694
2018-11-29 20:15:02.151110,59702
2018-11-29 20:20:01.733808,59695
2018-11-29 20:25:02.463768,59695
2018-11-29 20:30:02.083016,59697
2018-11-29 20:35:02.094721,59724
2018-11-29 20:40:02.461374,59724
2018-11-29 20:45:01.917503,59780
2018-11-29 20:50:02.272939,59780
2018-11-29 20:55:01.629060,59819
2018-11-29 21:00:02.212368,59771
2018-11-29 21:05:01.736879,59771
2018-11-29 21:10:02.121870,59776
2018-11-29 21:15:01.983553,59762
2018-11-29 21:20:02.427688,59762
2018-11-29 21:25:01.728394,59762
2018-11-29 21:30:02.259749,59762
2018-11-29 21:35:01.596728,59772
2018-11-29 21:40:02.267358,59734
2018-11-29 21:45:01.707845,59734
2018-11-29 21:50:02.162557,59677
2018-11-29 21:55:01.737382,59647
2018-11-29 22:00:02.276389,59647
2018-11-29 22:05:01.624491,59645
2018-11-29 22:10:02.109065,59645
2018-11-29 22:15:02.346847,59636
2018-11-29 22:20:02.042934,59620
2018-11-29 22:25:01.653444,59620
2018-11-29 22:30:02.448515,59627
