t,buy_price
2018-11-28 18:20:01.944808,4187579
2018-11-28 18:25:01.882531,4174804
2018-11-28 18:30:02.333235,4174804
2018-11-28 18:35:01.977249,4164475
2018-11-28 18:40:01.751954,4163225
2018-11-28 18:45:01.564931,4163225
2018-11-28 18:50:02.392483,4167596
2018-11-28 18:55:02.561570,4166235
2018-11-28 19:00:02.367999,4166235
2018-11-28 19:05:01.955336,4166967
2018-11-28 19:10:02.104958,4166967
2018-11-28 19:15:01.737090,4179422
2018-11-28 19:20:02.483624,4181070
2018-11-28 19:25:02.106897,4181070
2018-11-28 19:30:01.751885,4179571
2018-11-28 19:35:02.453141,4177997
2018-11-28 19:40:02.382740,4177997
2018-11-28 19:45:01.940271,4173656
2018-11-28 19:50:02.276615,4173656
2018-11-28 19:55:01.730846,4168082
2018-11-28 20:00:02.456120,4168773
2018-11-28 20:05:01.892053,4168773
2018-11-28 20:10:01.787996,4159882
2018-11-28 20:15:02.379593,4159852
2018-11-28 20:20:02.071175,4159852
2018-11-28 20:25:01.832011,4160122
2018-11-28 20:30:02.429167,4160122
2018-11-28 20:35:02.024524,4157206
2018-11-28 20:40:01.907547,4154658
2018-11-28 20:45:02.363888,4154658
2018-11-28 20:50:01.870971,4156063
2018-11-28 20:55:02.551365,4154182
2018-11-28 21:00:01.914712,4154182
2018-11-28 21:05:01.650307,4152675
2018-11-28 21:10:02.380009,4152675
2018-11-28 21:15:02.019926,4153381
2018-11-28 21:20:01.673185,4149777
2018-11-28 21:25:02.545298,4149777
2018-11-28 21:30:01.998288,4149213
2018-11-28 21:35:01.572323,4151262
2018-11-28 21:40:02.256647,4151262
2018-11-28 21:45:01.784640,4146930
2018-11-28 21:50:02.498554,4146930
2018-11-28 21:55:02.200726,4143383
2018-11-28 22:00:01.747601,4140783
2018-11-28 22:05:02.635006,4139983
2018-11-28 22:10:02.142452,4139983
2018-11-28 22:15:01.875536,4139085
2018-11-28 22:20:02.315636,4139085
2018-11-28 22:25:01.810246,4136270
2018-11-28 22:30:02.483678,4135192
2018-11-28 22:35:01.998036,4135192
2018-11-28 22:40:02.429427,4133660
2018-11-28 22:45:02.054320,4132062
2018-11-28 22:50:01.618786,4132062
2018-11-28 22:55:02.177532,4131523
2018-11-28 23:00:01.562389,4131523
2018-11-28 23:05:02.363046,4131015
2018-11-28 23:10:02.012299,4131443
2018-11-28 23:15:01.725273,4131443
2018-11-28 23:20:02.224095,4129670
2018-11-28 23:25:02.168452,4130696
2018-11-28 23:30:01.896728,4130696
2018-11-28 23:35:01.673401,4129079
2018-11-28 23:40:02.196532,4129079
2018-11-28 23:45:02.047121,4126781
2018-11-28 23:50:01.622904,4122297
2018-11-28 23:55:02.279584,4122297
2018-11-29 00:00:01.988712,4123592
2018-11-29 00:05:01.710618,4127468
2018-11-29 00:10:02.356574,4127468
2018-11-29 00:15:02.067178,4127387
2018-11-29 00:20:01.627461,4127387
2018-11-29 00:25:02.335201,4125570
2018-11-29 00:30:01.937389,4122337
2018-11-29 00:35:01.582929,4122337
2018-11-29 00:40:02.278829,4123410
2018-11-29 00:45:02.034775,4124109
2018-11-29 00:50:02.395776,4124109
2018-11-29 00:55:01.933052,4123924
2018-11-29 01:00:01.802353,4123924
2018-11-29 01:05:02.264966,4122461
2018-11-29 01:10:01.804625,4126682
2018-11-29 01:15:02.306802,4126682
2018-11-29 01:20:02.047560,4127664
2018-11-29 01:25:02.187284,4130966
2018-11-29 01:30:01.789116,4130966
2018-11-29 01:35:01.642862,4133850
2018-11-29 01:40:02.412071,4133850
2018-11-29 01:45:01.903390,4138063
2018-11-29 01:50:01.749013,4144646
2018-11-29 01:55:02.453047,4144646
2018-11-29 02:00:02.045856,4152766
2018-11-29 02:05:01.642315,4148448
2018-11-29 02:10:03.370843,4148448
2018-11-29 02:15:02.495847,4147083
2018-11-29 02:20:02.175880,4147083
2018-11-29 02:25:01.666964,4149140
2018-11-29 02:30:02.640539,4149089
2018-11-29 02:35:02.086649,4149089
2018-11-29 02:40:02.502573,4150498
2018-11-29 02:45:01.997471,4146894
2018-11-29 02:50:02.500896,4146894
2018-11-29 02:55:02.237006,4135444
2018-11-29 03:00:01.977726,4135444
2018-11-29 03:05:01.868153,4127133
2018-11-29 03:10:02.460185,4130084
2018-11-29 03:15:02.067955,4130084
2018-11-29 03:20:01.903137,4127845
2018-11-29 03:25:01.868635,4127402
2018-11-29 03:30:02.528591,4127402
2018-11-29 03:35:02.178090,4127323
2018-11-29 03:40:01.594978,4127323
2018-11-29 03:45:02.382950,4126100
2018-11-29 03:50:01.870474,4125930
2018-11-29 03:55:02.298729,4125930
2018-11-29 04:00:01.950584,4129887
2018-11-29 04:05:01.953162,4129887
2018-11-29 04:10:02.336115,4131651
2018-11-29 04:15:02.009606,4130893
2018-11-29 04:20:01.547972,4130893
2018-11-29 04:25:02.262271,4128566
2018-11-29 04:30:01.591931,4128566
2018-11-29 04:35:01.947464,4129395
2018-11-29 04:40:02.372472,4128500
2018-11-29 04:45:01.774031,4128500
2018-11-29 04:50:02.294103,4128961
2018-11-29 04:55:01.682267,4126693
2018-11-29 05:00:01.987897,4126693
2018-11-29 05:05:02.474024,4119584
2018-11-29 05:10:01.781950,4119584
2018-11-29 05:15:02.352039,4119038
2018-11-29 05:20:01.815621,4119789
2018-11-29 05:25:02.427076,4119789
2018-11-29 05:30:02.134394,4121676
2018-11-29 05:35:01.813213,4119997
2018-11-29 05:40:02.320185,4119997
2018-11-29 05:45:01.698898,4118904
2018-11-29 05:50:02.143449,4118904
2018-11-29 05:55:02.191393,4117595
2018-11-29 06:00:01.803373,4119573
2018-11-29 06:05:02.307896,4119573
2018-11-29 06:10:01.948859,4119635
2018-11-29 06:15:01.668791,4119817
2018-11-29 06:20:02.174732,4119817
2018-11-29 06:25:01.888316,4115756
2018-11-29 06:30:02.262492,4115756
2018-11-29 06:35:01.852225,4113369
2018-11-29 06:40:02.233020,4113359
2018-11-29 06:45:01.642011,4113359
2018-11-29 06:50:02.197793,4113120
2018-11-29 06:55:02.360870,4113235
2018-11-29 07:00:01.732816,4113235
2018-11-29 07:05:02.334932,4110137
2018-11-29 07:10:01.647515,4110137
2018-11-29 07:15:02.440114,4108872
2018-11-29 07:20:02.006538,4109298
2018-11-29 07:25:01.557155,4109298
2018-11-29 07:30:01.950239,4109047
2018-11-29 07:35:02.448373,4113476
2018-11-29 07:40:01.886063,4113476
2018-11-29 07:45:02.058556,4115588
2018-11-29 07:50:01.671703,4115588
2018-11-29 07:55:02.164726,4121976
2018-11-29 08:00:01.599523,4126317
2018-11-29 08:05:02.129382,4126317
2018-11-29 08:10:02.029720,4124227
2018-11-29 08:15:02.702058,4127684
2018-11-29 08:20:02.342667,4127684
2018-11-29 08:25:02.064995,4129791
2018-11-29 08:30:01.483230,4129791
2018-11-29 08:35:02.111878,4128962
2018-11-29 08:40:01.739599,4126802
2018-11-29 08:45:02.239278,4126802
2018-11-29 08:50:01.647967,4125405
2018-11-29 08:55:02.355589,4127117
2018-11-29 09:00:01.951076,4127117
2018-11-29 09:05:01.689772,4130696
2018-11-29 09:10:01.937934,4130696
2018-11-29 09:15:02.340128,4133695
2018-11-29 09:20:01.636945,4129249
2018-11-29 09:25:02.025216,4129249
2018-11-29 09:30:02.346035,4129705
2018-11-29 09:35:01.775849,4127217
2018-11-29 09:40:02.372903,4127217
2018-11-29 09:45:01.757882,4131352
2018-11-29 09:50:02.299357,4131352
2018-11-29 09:55:01.881132,4130791
2018-11-29 10:00:02.310833,4127737
2018-11-29 10:05:01.801299,4127737
2018-11-29 10:10:01.677296,4127369
2018-11-29 10:15:02.329639,4127369
2018-11-29 10:20:01.700780,4127369
2018-11-29 10:25:02.006921,4127369
2018-11-29 10:30:02.392019,4127369
2018-11-29 10:35:01.947477,4127369
2018-11-29 10:40:02.250518,4127369
2018-11-29 10:45:01.745431,4127369
2018-11-29 10:50:02.459123,4127369
2018-11-29 10:55:01.962786,4127369
2018-11-29 11:00:02.409052,4127369
2018-11-29 11:05:01.678451,4127369
2018-11-29 11:10:02.353106,4121527
2018-11-29 11:15:01.892874,4120512
2018-11-29 11:20:02.241960,4120512
2018-11-29 11:25:01.633967,4124329
2018-11-29 11:30:02.017096,4124329
2018-11-29 11:35:02.461155,4123564
2018-11-29 11:40:01.906826,4121122
2018-11-29 11:45:02.238336,4121122
2018-11-29 11:50:01.898623,4124056
2018-11-29 11:55:02.339440,4124459
2018-11-29 12:00:01.898924,4124459
2018-11-29 12:05:01.457488,4126212
2018-11-29 12:10:01.820220,4126212
2018-11-29 12:15:02.181092,4111360
2018-11-29 12:20:01.710605,4110863
2018-11-29 12:25:01.622214,4110863
2018-11-29 12:30:02.003137,4107464
2018-11-29 12:35:01.711905,4106906
2018-11-29 12:40:02.293978,4106906
2018-11-29 12:45:01.899721,4105638
2018-11-29 12:50:02.314010,4105638
2018-11-29 12:55:01.808838,4102659
2018-11-29 13:00:02.133000,4102156
2018-11-29 13:05:01.669753,4102156
2018-11-29 13:10:02.189517,4103733
2018-11-29 13:15:01.892439,4105178
2018-11-29 13:20:02.377895,4105178
2018-11-29 13:25:01.749709,4104981
2018-11-29 13:30:02.097897,4104981
2018-11-29 13:35:01.551632,4105217
2018-11-29 13:40:02.186050,4106282
2018-11-29 13:45:01.611718,4106282
2018-11-29 13:50:01.922891,4106495
2018-11-29 13:55:01.568248,4107986
2018-11-29 14:00:02.167585,4107986
2018-11-29 14:05:01.703881,4109130
2018-11-29 14:10:01.928485,4109130
2018-11-29 14:15:02.352797,4111044
2018-11-29 14:20:01.724248,4110834
2018-11-29 14:25:02.102467,4110834
2018-11-29 14:30:02.471965,4111915
2018-11-29 14:35:01.866703,4111546
2018-11-29 14:40:02.152780,4111546
2018-11-29 14:45:01.734577,4111880
2018-11-29 14:50:02.248306,4111880
2018-11-29 14:55:02.069373,4112378
2018-11-29 15:00:02.446235,4112543
2018-11-29 15:05:02.044368,4112543
2018-11-29 15:10:02.340089,4110811
2018-11-29 15:15:01.998397,4111497
2018-11-29 15:20:01.725010,4111497
2018-11-29 15:25:01.779276,4110761
2018-11-29 15:30:02.366780,4110761
2018-11-29 15:35:02.040445,4110099
2018-11-29 15:40:01.682086,4110894
2018-11-29 15:45:02.131667,4110894
2018-11-29 15:50:01.918408,4110771
2018-11-29 15:55:02.502485,4110339
2018-11-29 16:00:02.045448,4110339
2018-11-29 16:05:02.501886,4110607
2018-11-29 16:10:02.202215,4110607
2018-11-29 16:15:01.548368,4109423
2018-11-29 16:20:02.111455,4107323
2018-11-29 16:25:02.513606,4107323
2018-11-29 16:30:02.085886,4106332
2018-11-29 16:35:02.632538,4104196
2018-11-29 16:40:02.267317,4104196
2018-11-29 16:45:02.197853,4100423
2018-11-29 16:50:01.687615,4100423
2018-11-29 16:55:02.206989,4099322
2018-11-29 17:00:01.574941,4099733
2018-11-29 17:05:01.805137,4099733
2018-11-29 17:10:02.416971,4099505
2018-11-29 17:15:02.027961,4099929
2018-11-29 17:20:02.415664,4099929
2018-11-29 17:25:01.584492,4099982
2018-11-29 17:30:02.131598,4099982
2018-11-29 17:35:01.780979,4099438
2018-11-29 17:40:02.264927,4100682
2018-11-29 17:45:01.581981,4100682
2018-11-29 17:50:02.255096,4098135
2018-11-29 17:55:01.729789,4096086
2018-11-29 18:00:02.089174,4096086
2018-11-29 18:05:02.721860,4095186
2018-11-29 18:10:02.150015,4095186
2018-11-29 18:15:01.529131,4094392
2018-11-29 18:20:01.956681,4092173
2018-11-29 18:25:02.319217,4092173
2018-11-29 18:30:01.956389,4091525
2018-11-29 18:35:02.599585,4090855
2018-11-29 18:40:02.282666,4090855
2018-11-29 18:45:01.771520,4090641
2018-11-29 18:50:02.234152,4090641
2018-11-29 18:55:01.689895,4091614
2018-11-29 19:00:02.246119,4092624
2018-11-29 19:05:01.690790,4092624
2018-11-29 19:10:02.261875,4094092
2018-11-29 19:15:01.960297,4096109
2018-11-29 19:20:02.389765,4096109
2018-11-29 19:25:01.955272,4100019
